SMILES,pIC50
O=C1c2ccccc2C(=O)N1CCCCCN1CC=C(c2c[nH]c3ccccc23)CC1,7.6
O=C(CCCN1CCC2(CCc3ccccc3C2=O)CC1)c1ccc(F)cc1,7.6
O=C(NCCCCN1CCCC2c3cccc(O)c3CCC21)c1ccc(-c2ccccc2)cc1,7.6
CC1CCCCN1CCN1CCN(c2cccc(Cl)c2)C1=O,7.6
Cn1c(CN2CCC(c3ccccc3)CC2)nc2ccccc21,7.6
C=CCN1CCC2c3c(O)cccc3CCC21,7.6
O=C1N(CCN2CC3CCC(CC3)C2)CCN1c1cccc(Cl)c1,7.6
O=C1N(CCN2CC3CCC2Cc2ccccc2C3)CCN1c1cccc(Cl)c1,7.6
O=C1c2ccccc2C(=O)N1CCCCCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1,7.6
CCN(CC)CCN1CCN(c2cccc(Cl)c2)C1=O,7.6
COc1ccccc1N1CCN(CCCCCNC(=O)c2cnn3ccccc23)CC1,7.6
Fc1ccc(-c2cncc(CN3CCN(c4ccccc4F)CC3)c2)cc1,7.6
c1cnc(NC2CCC(CCN3CCN(c4cccnc4)CC3)CC2)nc1,7.6
COc1ccc(N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)c(OC)c1,7.6
O=C1c2cccc(F)c2C(=O)N1CCCCCN1CC=C(c2c[nH]c3ccccc23)CC1,7.6
Cc1cccc2c1C(=O)N(CCCCCN1CC=C(c3c[nH]c4ccc(F)cc34)CC1)C2=O,7.6
CN1CCCC2Cc3c(O)cccc3CC21,7.60206
Clc1cccc(N2CCN(CCCCOc3cccn4nccc34)CC2)c1Cl,7.60206
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2scnc12,7.60206
CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cccc(Cl)c2)C1,7.60206
CC1CCN(C(=O)C2CCCCC2)c2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,7.60206
O=C(CCCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1nc2ccccc2s1,7.60206
Fc1ccc2cccc(N3CCN(CCCOc4ccc5c(c4)CNC5)CC3)c2c1,7.61
CC(=O)NC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,7.61
COc1ccc2c(c1)CCCN(C)CCc1ccccc1C2,7.61
Oc1ccc2c(c1)CC(N(CCc1cccs1)CCN1CCN(c3ccccc3)CC1)CC2,7.61
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,7.61
CCOC1(CC)c2cccc3c2-c2c1ccc1c2C(C3)N(C)CC1,7.61083
Oc1[nH]cc2cc(Cl)c(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc12,7.61083
c1ccc2c(N3CCN(CCc4ccc5nn[nH]c5c4)CC3)cccc2c1,7.61997
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc(F)c(F)c1,7.62
O=C(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc2ccccc2n1,7.62
OC1(c2ccc(Cl)cc2)CCN(CCCCc2ccc(F)cc2)CC1,7.62
CCCC1CN(Cc2ccccc2)CC1CNC(=O)c1cc(Cl)c(NC)cc1OC,7.62
c1ccc2c(N3CCN(CCc4ccc5n[nH]nc5c4)CC3)cccc2c1,7.62
COc1ccccc1N1CCN(Cc2ccc3cccccc2-3)CC1,7.62
O=C1Cc2c(ccc3c2OCC(CNCCC2CCc4[nH]c5ccc(F)cc5c4C2)O3)N1,7.62
CC(C)Oc1ccccc1N1CCN(C2CCC(=N[SH](O)(O)=Cc3ccccc3)CC2)CC1,7.62
CC(C)CCN1CCN2c3cccc4[nH]cc(c34)CC2C1,7.62
O=Cc1cnn2cccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c12,7.62
Clc1cccc2[nH]cc(CCCN3CCN(c4cccc5c4OCCO5)CC3)c12,7.62
COC(=O)c1ccc(CCc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,7.62
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(OCCF)ccc3[nH]2)CC1,7.6216
CSc1ccc(C2(O)CCN(Cc3c[nH]c4ccccc34)CC2)cc1,7.6216
CN1CCc2ccc3c4c2C1Cc1cccc(c1-4)C3O,7.62342
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(Br)cc2)CC1,7.63
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc(O)n2)cc1,7.63
CC(=O)NC1CCC(CCN2CCc3ccc(C#N)cc3C2)CC1,7.63004
COc1cccc2[nH]cc(CN3CCC(n4c(O)nc5ccccc54)CC3)c12,7.63264
Fc1ccc(-c2cncc(CN3CCN(c4ccccc4)CC3)c2)cc1,7.64
CC(C)Oc1ccccc1N1CCN(CC(O)CNC(=O)c2ccc3c(c2)C(=O)N(c2ccc(N(C)C)cc2)C3=O)CC1,7.64
CN1CCN(C2=Nc3ccccc3Sc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,7.64
C#Cc1cccc(C(=O)NCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,7.64
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc(C#N)cc3)cc21,7.64
O=S(=O)(NC1CCC(N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1ccc2c(c1)OCCO2,7.64
Cc1ccc(CN2CCC(CC(=O)N3c4ccccc4CC3C)CC2)cc1F,7.64
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(Cl)c(Cl)c2)CC1,7.64
C=CCN1CCCC1CNC(=O)c1cc(Br)ccc1OC,7.64
Nc1ccccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCO3,7.64
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2cc(Cl)ccc2c1,7.64
COc1c(C(=O)NC2CCN(Cc3ccccc3)C2)cc(I)c2ccccc12,7.64
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3oc2=O)CC1,7.64
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc[n+]2[O-])cc1,7.64016
COc1ccc2c(c1)CCN(C)CCc1c([nH]c3ccccc13)C2,7.64207
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5c4COCC5)CC3)cc12,7.6517
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)c(F)c12,7.6517
OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCOc1ccc(F)cc1,7.66
COc1ccccc1N1CCN(CCCCCC(=O)N2CCc3ccccc3C2)CC1,7.66
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1csc2ccccc12,7.66
CCCN(Cc1ccc(OC)cc1)C1CCc2c(cccc2OC)C1,7.66
Clc1cccc(OCCNCCCOc2ccccc2)c1,7.66
N#Cc1cccc(C2CCCN(CCc3ccccc3)C2)c1,7.66
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccccc1,7.66
Cn1c(=O)cnn(CCCCN2CCN(c3cccc4ccc(O[11CH3])cc34)CC2)c1=O,7.66
CC=S(O)(O)=Nc1cccc(N2CCN(CCCCN3C(=O)C4CCCN4C3=O)CC2)c1,7.66
COc1ccccc1N1CCN(CCCCN2CCc3cc(C#N)ccc3C2=O)CC1,7.66
CC(=O)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,7.66
COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCCc1cn(CCCCCCCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,7.66
CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,7.66
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc([N+](=O)[O-])c1,7.66
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(OCCOCCF)ccc3[nH]2)CC1,7.66154
Cc1cc2c[nH]c(O)c2cc1OCCCN1CCN(c2cccc3ccccc23)CC1,7.66154
CCCN(CCN1CCN(c2nccc3ccccc23)CC1)C1CCc2ccc(O)cc2C1,7.66354
CCCN(CCCCN1CCN(c2ccccc2)CC1)C1CCc2cc(O)c(O)cc2C1,7.66354
O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc(CCF)cc1,7.67
CC(C)c1ccccc1N1CCN(CCCCCC(=O)NCc2ccncc2)CC1,7.68
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(Cl)cc2Cl)CC1,7.68
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)C1CC1,7.68
CC1CCCCN1CCc1c(-c2ccccc2)[nH]c2ccccc12,7.68
OC1(c2ccc(Cl)cc2)CCN(Cc2coc3ccccc23)CC1,7.68
COc1ccc2c(c1)Cc1ccccc1CCN(C)CC2,7.68
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)nc1,7.68
O=C1CCc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,7.68
CC1CC(=O)Nc2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,7.68
C1=C(c2ccccc2)CCN(CCc2c[nH]c3ncccc23)C1,7.68
CN1CCN(C2=Cc3ccccc3Oc3ccccc32)CC1,7.68
COc1ccccc1N1CCN(CCCCNC(=O)c2nccc3ccccc23)CC1,7.68
c1cc2c(c(N3CCN(CCCc4c[nH]c5ccccc45)CC3)c1)OCCO2,7.68
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,7.68
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(OCCOCCF)cc2)CC1,7.68
CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,7.68
OC1(c2ccc(Cl)c(Cl)c2)CCN(Cc2coc3ccccc23)CC1,7.68
NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,7.68
CCN1C(=O)C(N2CCN(Cc3ccc(Cl)cc3)CC2)Cc2ccccc21,7.68
COc1ccccc1N1CCN(CCCCCN2CCc3ccccc3C2=O)CC1,7.69
CCCCN1CCN(c2ccccc2OC)CC1,7.69
c1cc2c(c(N3CCN(CCCc4c[nH]c5ccccc45)CC3)c1)CCCO2,7.6925
Sc1nc2ccc(CCCN3CCN(c4ccc(Cl)cc4)CC3)cc2[nH]1,7.69897
CCCN(CCC)C1CCc2sccc2C1,7.7
O=C1N(CC2CCCCN2)CCN1c1cccc(C(F)(F)F)c1,7.7
CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2ccc(Cl)s2)C1,7.7
COc1ccccc1N1CCN(CCCC2CCCc3c(OC)cccc32)CC1,7.7
CCCN1CCN(c2ccccc2OC)CC1,7.7
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2cccc(Cl)c2)CC1,7.7
O=C1c2ccccc2C(=O)N1CCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1,7.7
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(OC(F)(F)F)c3)C2)n1C,7.7
Cn1cc(CN2CCC(O)(c3ccc(Cl)cc3)CC2)c2ccccc21,7.7
CCN1CCCC1CNC(=O)c1c(OC)ccc(Cl)c1Cl,7.7
Cc1ccc2c(c1)C(=O)N(CCCCCN1CC=C(c3c[nH]c4ccc(F)cc34)CC1)C2=O,7.7
Sc1nc2cc(CCCN3CCN(c4ccc(Cl)cc4)CC3)ccc2[nH]1,7.7
O=C1c2ccccc2C(=O)N1CCCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,7.7
Cc1cccc(S(=O)(=O)NCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,7.7
CC(C)c1ccccc1N1CCN(CCCCCC(=O)NCc2ccc(C#N)cc2)CC1,7.7
Clc1cccc(N2CCCN(CCCOc3ccc4scnc4c3)CC2)c1Cl,7.7
CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,7.7
CN1CCc2cc(N)cc3c2C1Cc1ccc(O)c(O)c1-3,7.7
CN1CC(C(=O)NC(Cc2ccc([N+](=O)[O-])cc2)C(=O)NC(Cc2ccc(F)cc2)C(=O)N2CCCC(C(N)=O)C2)C=C2c3cccc4[nH]cc(c34)CC21,7.7
Cc1ccccc1OCCNCCCOc1ccccc1,7.70006
CC1CCCN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,7.70006
CN(CCN1CCN(c2cccc(C(F)(F)F)c2)C1=O)CC12CCC(CC1)C2(C)C,7.70006
CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2nc(N)sc2C1,7.70115
COc1ccccc1N1CCN(CCCNC(=O)c2sc3nc(OC)c(Cl)c(C)c3c2N)CC1,7.71
COc1cccc2c1CCC1CN(CCn3c(=O)[nH]c4c(sc5cccnc54)c3=O)CC21,7.71
CC1c2cccc3c2-c2c1ccc1c2C(C3)N(C)CC1,7.71
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccnc1,7.71
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(Cl)cc2)CC1,7.71
CON=C(CCN1CCC(c2ccccn2)CC1)c1ccc(Cl)cc1,7.7122
CCCN(CCCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,7.71444
Nc1ccccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCS3,7.72
Cc1csc(C(=O)NC2CCC(CCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c1,7.72
CCN1CCCC1CNC(=O)c1cc(C)cc(O)c1OC,7.72
COc1ccccc1N1CCN(CCCc2cn(CCCN3CCc4cc(O)c(O)cc4C(c4ccccc4C)C3)nn2)CC1,7.72
C=CCN1CCc2c(cc(O)c(O)c2Br)C(c2ccccc2)C1,7.72
COc1ccccc1N1CCN(CCCCNC(=O)C=CC=Cc2ccccc2)CC1,7.72
COc1ccccc1N1CCN(CCC2CCc3ccc([N+](=O)[O-])cc3C2O)CC1,7.72011
COc1ccccc1N1CCN(CCCNC(=O)c2ccc(COCCOCCOCCOCCOCc3ccc(C(=O)NCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,7.72125
O=C(CCCN1CCN(c2cc3ccc2CCc2ccc(cc2)CC3)CC1)c1ccc(F)cc1,7.72125
Fc1ccc2[nH]cc(CCCN3CCN(c4cccc5c4OCCO5)CC3)c2c1,7.72125
CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,7.72125
CCCN1CCC(c2cn(C)c3ccc(F)cc23)CC1,7.72125
CN1CCc2cc(O)ccc2Cc2ccc(O)cc2CC1,7.72125
CS(=O)(=O)Nc1cc(OCCN2CCC(Cc3ccc4c(c3)NC(=O)CC4)CC2)ccc1F,7.72125
CN1CCc2ccccc2Cc2cc(O)ccc2CC1,7.72125
COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3c2-c2ccccc2C3=O)CC1,7.74
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccnc2)cc1,7.74
COc1ccccc1N1CCN(Cc2ccccc2CNC(=O)C=Cc2ccccc2)CC1,7.74
C=CCN1CCC2c3cccc(OC)c3CCC21,7.74
Nc1ccccc1C(=O)NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1,7.74
Oc1nc2cccc(N3CCN(Cc4cccc(-c5cccc(Cl)c5)c4)CC3)c2o1,7.74
CS(=O)(O)=Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3,7.74
CC(=O)N1CCC(C)c2cc(F)cc(CCN3CCN(c4nsc5ccccc45)CC3)c21,7.74473
Clc1cccc(N2CCCN(CCCCOc3ccc4scnc4c3)CC2)c1Cl,7.74473
COc1ccc([N+](=O)[O-])cc1S(=O)(=O)NC1CCC(N2CCN(c3ccccc3OC(C)C)CC2)CC1,7.74473
O=C1NCCc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,7.74473
O=S(=O)(NCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1,7.74473
CS(=O)(=O)Nc1cccc(OCCN2CCC(Oc3ccc4c(c3)NC(=O)CC4)CC2)c1,7.74473
Oc1cccc2c1CC1OCCN(CC3CC3)C1C2,7.74473
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1cc(F)ccc1F,7.74473
O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc2nonc2c1,7.75
COc1ccccc1N1CCN(CC=CCNC(=O)c2cc(C)ccc2OCCF)CC1,7.75
c1cc2c(c(N3CCN(CCCc4c[nH]c5ccccc45)CC3)c1)OCCN2,7.75
O=C(NCC=CCN1CCN(c2ccccc2OCCF)CC1)c1ccc(CCF)cc1,7.75203
CN1CCc2ccccc2Cc2ccc(O)cc2CC1,7.76
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(C(C)=O)cc2)CC1,7.76
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(Cl)cc1,7.76
O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2cc(-c3ccccc3)ccc21,7.76
OC1(c2ccc(Br)cc2)CCN(Cc2cc3ccccc3o2)CC1,7.76195
CCN(CC)C(=O)NCCCCN1CCN(c2cc(C(F)(F)F)nc(C(C)(C)C)n2)CC1,7.76195
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1,7.77
CCc1c(Br)cc(O)c(OC)c1C(=O)NCC1CCCN1CC,7.77
CCN1CCCC1CNC(=O)c1c(Cl)c(Br)cc(O)c1OC,7.77
Oc1nc2cccc(N3CCN(CC4CCc5[nH]c6ccc(F)cc6c5C4)CC3)c2o1,7.77
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cn(-c2ccc([N+](=O)[O-])cc2)nn1,7.77
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2cn1,7.77
Cc1cccc(S(=O)(=O)NCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,7.77
CCN(C)CCc1c(-c2cccc(C(F)(F)F)c2)[nH]c2ccccc12,7.77
O=C(CCCN1CCC2C(C1)c1cccc3c1N2CCCS3)c1ccccc1,7.77
COc1ccccc1N1CCN(Cc2cc(CN3CCN(c4ccccc4OC)CC3)c3cccccc2-3)CC1,7.77
COc1cc(Cl)ccc1N1CCN(CC2CC2c2ccccc2)CC1,7.77
Clc1cccc(N2CCN(CCCCOc3ccc4scnc4c3)CC2)c1Cl,7.77
COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCCc1cn(CCCCCCCCn2cc(CCCOc3ccc(CN4CCN(C5CCCCC5)CC4)cc3OC)nn2)nn1,7.77
O=C(CCCN1CCC(c2cc3ccc2CCc2ccc(cc2)CC3)CC1)c1cc2ccc1CCc1ccc(cc1)CC2,7.77
C=CCN1CCCC1CNC(=O)c1cc(CCCCl)cc(OC)c1OC,7.77
FC(F)(F)c1cccc(N2CCN(CCCCNc3ccccn3)CC2)c1,7.77
CCN(C)CCc1c(-c2ccc(F)cc2)[nH]c2ccccc12,7.77
CC(=O)N1CCC(C)c2c(C)ccc(CCN3CCN(c4noc5ccccc45)CC3)c21,7.77
CCCN(CCC)C1CCc2ccc3[nH]cc(C(C)=O)c3c2C1,7.77
CC(=O)N1CCC(C)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c21,7.77
COc1ccccc1N1CCN(CCCCNC(=O)c2cc(C)ccc2C)CC1,7.77
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccn1,7.77211
Cc1cc2c[nH]c(O)c2cc1OCCCN1CCN(c2cccc3cccc(F)c23)CC1,7.78
Cc1ccc(N2CCN(CCC3CCC(NC(=O)c4cccs4)CC3)CC2)cc1,7.78
CN(C(=O)c1cccs1)C1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.78
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)cc12,7.79
Cc1cccc2c(CCCN3CCN(c4cccc5c4OCCO5)CC3)c[nH]c12,7.8
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,7.8
O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2occc21,7.8
O=C1CCc2ccc(CC3CC4CCC(C3)N4CC3COc4c(ccc5c4CC(=O)N5)O3)cc2N1,7.8
CC12CC(c3ccccc3)CC(C1)N(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,7.8
O=S(=O)(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2cccnc2c1,7.8
CC1CCN(C(=O)c2ccccc2)c2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,7.8
Cc1cccc(S(=O)(=O)NCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,7.8
O=C1COc2ccccc2N1CCCN1CCC(n2c(O)nc3ccccc32)CC1,7.8
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cccc2scnc12,7.8
Cn1c(CN2CCC(c3ccc(Cl)cc3)CC2)nc2ccccc21,7.8
CSc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,7.8
COC(=O)c1cc2c3c(ccc2[nH]1)OCC(CNCCCc1ccccc1)O3,7.8
O=C1c2ccccc2C(=O)N1CCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1,7.8
CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cccs2)C1,7.8
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3cccc([18F])n3)cc2)CC1,7.8
Clc1cccc(N2CCN(CCCCOc3cccc4ccnn34)CC2)c1Cl,7.8
CCCN(CCN1CCN(c2ccc(-c3cccc(O)c3)cc2)CC1)C1CCc2nc(N)sc2C1,7.8
CC1CCN(CCN2CCN(c3cccc(Cl)c3)C2=O)CC1,7.8
CCOCCn1cc(CCCOc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,7.8
COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCCCCCCCn2cc(COc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,7.8
[C]#CC1=CCC(N(CCC)CCC)CC1,7.8
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1cccs1,7.8
O=c1ccc2ccc(OCCCN3CCN(c4ccccc4)CC3)cc2o1,7.8
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)c(F)c12,7.80134
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(O)ccc3[nH]2)CC1,7.8041
COc1nc2sc(C(=O)NCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c(N)c2c(C)c1Cl,7.81
CCC(=O)NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.81
Clc1cccc2c(CCCN3CCN(c4cccc5c4OCCO5)CC3)c[nH]c12,7.81
Oc1nc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2[nH]1,7.82
O=C1Cc2c(cccc2N2CCN(CC3CCc4[nH]c5ccc(F)cc5c4C3)CC2)N1,7.82
Cc1nc2cccc(OCCNCc3ccccc3)c2[nH]1,7.82
CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)CC2)cc1Cl,7.82
Nc1ccc(F)cc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3,7.82
COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2I)CC1,7.82
Cc1nn(C2CCN(Cc3cccc(C#N)c3)CC2)cc1-c1ccccc1,7.82
O=C1Cc2c(cccc2N2CCN(CCC3CCc4[nH]c5ccc(F)cc5c4C3)CC2)N1,7.82
CCOC(=O)Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3,7.82
O=C(NC1CCC(CCN2CCN(c3ccccc3Cl)CC2)CC1)C1CCCCC1,7.82
Cc1nn(C2CCN(Cc3cccc(Cl)c3)CC2)cc1-c1ccccc1,7.82
Cc1c(-c2ccccc2)n(C)c(=O)n1C1CCN(Cc2ccccc2)CC1,7.82
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccccc2Cl)CC1,7.82
CC(C)c1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,7.82
O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc(OCCF)cc1,7.82102
CN(C)c1ccc(C(=O)NCCCCN2CCN(c3ccccc3OCCF)CC2)cc1,7.82102
Cc1ccc(C(=O)NC2CCc3ccc(CCN4CCN(c5nsc6ccccc56)CC4)cc32)cc1,7.82391
O=Cc1cnn2c(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cccc12,7.82391
COc1ccccc1N1CCN(CCCCN2CCc3cc(-c4ccccc4)ccc3C2=O)CC1,7.82391
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc2ccccc2c1,7.82391
O=C1CC(c2ccccc2)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1,7.82391
Cc1ccc(C)c(C(=O)CCCN2CCC(O)(c3ccc(Cl)cc3)CC2)c1,7.82391
Cn1cc(CN2CCc3cc4nc(N)sc4cc3CC2)cn1,7.82391
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cnc2ccccn12,7.82391
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc(Cl)c1,7.82391
C#Cc1ccc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,7.82391
CC1CC(=O)Nc2c(CCN3CCN(c4nsc5ccccc45)CC3)cc(F)cc21,7.82391
CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ccnn4C)cc23)CC1,7.82391
O=C1COc2ccccc2N1CCCN1CCC(n2c(O)nc3c(F)cccc32)CC1,7.82391
CC(=O)NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,7.82391
O=C(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1cccc(F)c1F,7.82391
CC1CNc2cccc(N3CCN(CCCc4c[nH]c5ccccc45)CC3)c2C1,7.82391
O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1cc2ccccc2s1,7.82391
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccccc2s1,7.82391
C#Cc1cccc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,7.82391
COc1ccc2[nH]cc(CCCN3CCN(c4cccc5c4OCCO5)CC3)c2c1,7.82391
CC(C)Oc1ccccc1N1CCN(C2CCC(NS(=O)(=O)c3cccnc3)CC2)CC1,7.82391
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(Cl)c(Cl)c1,7.82391
Oc1nc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1,7.82391
COc1cc2c(cc1O)C1CC(O)(c3ccc(Cl)cc3)CCN1CC2,7.83
Fc1ccc2c(CCCN3CCN(c4cccc5c4OCCO5)CC3)c[nH]c2c1,7.84
CCCN(CCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2c(O)cccc2C1,7.84
